trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
156 0.3 0.3 1 0.3 0.2 4.0 0.0 0.42 22.0 right 1 622.575409889 622.999281883 623.411453009 624.026913881
157 0.3 0.3 1 0.3 0.04472135955 4.0 0.6 0.42 22.0 right 1 624.059078932 624.483081818 624.895212889 625.686146021
158 0.3 0.3 -1 0.3 0.121392446201 4.0 0.6 0.42 22.0 left 1 625.719640017 626.143445969 626.555616856 627.182765007
159 0.3 0.3 1 0.3 0.04472135955 4.0 0.8 0.42 22.0 right 1 627.215209961 627.639068842 628.05118084 628.924806833
160 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 90.0 left 0 628.957973957 629.382004023 629.794094801 630.702966928
161 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 22.0 left 1 630.736137867 631.160308838 631.572317839 632.327977896
162 0.3 0.3 -1 0.3 0.2 4.0 0.2 0.42 90.0 left 1 632.361258984 632.785295963 633.197417021 633.871758938
163 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 90.0 left 0 633.903842926 634.327824831 634.739991903 635.495836973
164 0.3 0.3 1 0.3 0.2 4.0 0.6 0.42 90.0 right 1 635.528997898 635.952931881 636.36507082 636.933435917
165 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.8 0.42 22.0 left 1 636.965724945 637.389637947 637.801738024 638.498831987
166 0.3 0.3 -1 0.3 0.121392446201 4.0 0.6 0.42 90.0 right 0 638.531931877 638.955904961 639.368060827 639.924484968
167 0.3 0.3 1 0.3 0.0736806299728 4.0 0.6 0.42 22.0 right 1 639.95676589 640.380842924 640.793051004 641.855029821
168 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.6 0.42 90.0 right 0 641.888101816 642.312009811 642.724167824 644.351471901
169 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 90.0 left 1 644.384588003 644.808561802 645.220631838 646.153003931
