trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
178 0.3 0.3 -1 0.3 0.121392446201 4.0 0.6 0.42 90.0 left 1 578.380853176 578.681504011 578.973865032 580.011972189
179 0.3 0.3 1 0.3 0.121392446201 4.0 0.0 0.42 22.0 right 1 580.03508997 580.335771084 580.62819314 581.423830986
180 0.3 0.3 1 0.3 0.121392446201 4.0 0.6 0.42 90.0 left 0 581.447029114 581.747753143 582.040228128 582.919386148
181 0.3 0.3 -1 0.3 0.04472135955 4.0 0.4 0.42 22.0 left 1 582.942396164 583.243182182 583.535629034 584.314654112
182 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 left 1 584.337676048 584.638468027 584.930844069 585.960398197
183 0.3 0.3 1 0.3 0.01 4.0 0.2 0.42 90.0 right 1 585.983699083 586.284315109 586.576852083 587.506812096
184 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.6 0.42 90.0 right 0 587.529272079 587.829898119 588.122529984 588.985146046
185 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 22.0 right 1 589.008015156 589.308777094 589.601327181 590.447034121
186 0.3 0.3 -1 0.3 0.01 4.0 0.2 0.42 90.0 left 1 590.470215082 590.770992994 591.063266993 592.076303005
187 0.3 0.3 1 0.3 0.2 4.0 0.8 0.42 90.0 right 1 592.107696056 592.408331156 592.700967073 593.697656155
188 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 90.0 right 0 593.720085144 594.021015167 594.313415051 595.100394011
189 0.3 0.3 1 0.3 0.0271441761659 4.0 0.0 0.42 90.0 left 0 595.12383914 595.424583197 595.716855049 597.189131975
190 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.0 0.42 22.0 left 1 597.212560177 597.513106108 597.805593967 598.634633064
191 0.3 0.3 -1 0.3 0.04472135955 4.0 0.6 0.42 90.0 left 1 598.657896996 598.958528996 599.25100112 600.239049196
192 0.3 0.3 -1 0.3 0.2 4.0 0.6 0.42 22.0 left 1 600.261943102 600.562833071 600.855199099 601.69243598
193 0.3 0.3 1 0.3 0.2 4.0 0.6 0.42 90.0 right 1 601.715707064 602.016476154 602.30894208 603.497263193
194 0.3 0.3 1 0.3 0.04472135955 4.0 0.8 0.42 22.0 right 1 603.5204041 603.821238995 604.113578081 605.42714119
195 0.3 0.3 1 0.3 0.0164754897244 4.0 0.0 0.42 22.0 right 1 605.450268984 605.751126051 606.043435097 606.989497185
196 0.3 0.3 -1 0.3 0.121392446201 4.0 0.2 0.42 90.0 left 1 607.01266098 607.31333518 607.605913162 608.443350077
197 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.2 0.42 90.0 left 1 608.474663973 608.775585175 609.067902088 610.298107147
198 0.3 0.3 1 0.3 0.01 4.0 0.2 0.42 22.0 left 0 610.32111907 610.621875048 610.914295197 612.094375134
199 0.3 0.3 1 0.3 0.0164754897244 4.0 0.4 0.42 22.0 left 0 612.117516994 612.41831398 612.710628033 613.539622068
200 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 left 0 613.562815189 613.863641024 614.156005144 615.661861181
