Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
270   1.08333   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
271   0.716667   1   216   0.2   0.42   -1   1   4   0.3   left   1   
272   1.43333   1   72   0.01   0.42   -1   1   4   0.308333   right   0   
273   0.816667   1   144   0.01648   0.42   1   1   4   0.3   right   1   
274   0.716667   1   288   0.2   0.42   1   1   4   0.3   right   1   
275   0.833333   1   144   0.01   0.42   1   1   4   0.308333   right   1   
276   1.11667   1   0   0.01648   0.42   -1   1   4   0.3   right   0   
277   0.75   1   144   0.2   0.42   1   1   4   0.3   right   1   
278   0.65   1   288   0.2   0.42   -1   1   4   0.3   left   1   
279   0.633333   1   0   0.2   0.42   -1   1   4   0.3   left   1   
280   1.0   1   288   0.01648   0.42   -1   1   4   0.3   right   0   
